name,time,H2
H_2,1710014433572081864,3.00
H_2,1710014438559128886,4.00
H_2,1710014443571942467,3.00
H_2,1710014448563349235,1.00
H_2,1710014453584562909,3.00
H_2,1710014458566142042,3.00
H_2,1710014463591388900,1.00
H_2,1710014468571373692,2.00
H_2,1710014473573852038,4.00
H_2,1710014478569599699,5.00
H_2,1710014483570309954,4.00
H_2,1710014488572167039,4.00
H_2,1710014493595656692,1.00
H_2,1710014498584180583,1.00
H_2,1710014503601063833,1.00
H_2,1710014508593969655,4.00
H_2,1710014513593396188,0.00
H_2,1710014518587718695,1.00
H_2,1710014523591653043,4.00
H_2,1710014528606077407,3.00
H_2,1710014533609822821,1.00
H_2,1710014538600402735,5.00
H_2,1710014543598816062,3.00
H_2,1710014548603032238,3.00
H_2,1710014553605750255,4.00
H_2,1710014558611208634,0.00
H_2,1710014563610279086,3.00
H_2,1710014568603847074,2.00
H_2,1710014573620456789,1.00
H_2,1710014578605185933,3.00
H_2,1710014583603631066,3.00
H_2,1710014588620684977,4.00
H_2,1710014593618577268,1.00
H_2,1710014598604413741,3.00
H_2,1710014603606283274,1.00
H_2,1710014608606496262,1.00
H_2,1710014613614188705,2.00
H_2,1710014618617041336,3.00
H_2,1710014623612639427,3.00
H_2,1710014628623659905,1.00
H_2,1710014633636067573,3.00
H_2,1710014638621529542,3.00
H_2,1710014643622302387,2.00
H_2,1710014648635146540,5.00
H_2,1710014653635523052,5.00
H_2,1710014658627594454,4.00
H_2,1710014663625712817,4.00
H_2,1710014668629791421,2.00
H_2,1710014673639506988,1.00
H_2,1710014678635290388,4.00
H_2,1710014683632798581,0.00
H_2,1710014688639175022,0.00
H_2,1710014693684597543,1.00
H_2,1710014698654931459,1.00
H_2,1710014703665410198,2.00
H_2,1710014708664018897,2.00
H_2,1710014713690654662,5.00
H_2,1710014718689933634,1.00
H_2,1710014723672570295,4.00
H_2,1710014728668401746,1.00
H_2,1710014733680732766,3.00
H_2,1710014738681844417,3.00
H_2,1710014743681239782,2.00
H_2,1710014748674128153,4.00
H_2,1710014753700674138,0.00
H_2,1710014758696356210,3.00
H_2,1710014763706512077,1.00
H_2,1710014768705050764,2.00
H_2,1710014773723951814,3.00
H_2,1710014778705395542,4.00
H_2,1710014783711953277,1.00
H_2,1710014788709660643,4.00
H_2,1710014793718281820,2.00
H_2,1710014798710118498,5.00
H_2,1710014803712837789,1.00
H_2,1710014808718063950,4.00
H_2,1710014813735803343,2.00
H_2,1710014818729193530,3.00
H_2,1710014823724342205,5.00
H_2,1710014828716743243,2.00
H_2,1710014833734847347,0.00
H_2,1710014838730332030,2.00
H_2,1710014843722327620,1.00
H_2,1710014848744852609,5.00
H_2,1710014853763771683,3.00
H_2,1710014858750995178,2.00
H_2,1710014863756174692,4.00
H_2,1710014868745317305,1.00
H_2,1710014873770423303,4.00
H_2,1710014878749237381,4.00
H_2,1710014883750901465,0.00
H_2,1710014888764370814,4.00
H_2,1710014893765742464,3.00
H_2,1710014898774581585,1.00
H_2,1710014903765877094,5.00
H_2,1710014908760652644,0.00
H_2,1710014913812883149,5.00
H_2,1710014918773417251,4.00
H_2,1710014923780592813,3.00
H_2,1710014928775138803,1.00
H_2,1710014933814286003,2.00
H_2,1710014938795962843,3.00
H_2,1710014943794943092,3.00
H_2,1710014948791399214,0.00
H_2,1710014953841606845,3.00
H_2,1710014958808536260,2.00
H_2,1710014963800730827,1.00
H_2,1710014968801189897,4.00
H_2,1710014973835548999,2.00
H_2,1710014978821008328,5.00
H_2,1710014983839532068,4.00
H_2,1710014988834694744,3.00
H_2,1710014993842800565,2.00
H_2,1710014998827772409,4.00
H_2,1710015003833348167,1.00
H_2,1710015008826273942,2.00
H_2,1710015013864998533,2.00
H_2,1710015018860529139,3.00
H_2,1710015023880545892,1.00
H_2,1710015028854154557,1.00
H_2,1710015033870370586,2.00
H_2,1710015038851643559,2.00
H_2,1710015043863484441,2.00
H_2,1710015048860544158,5.00
H_2,1710015053908278722,3.00
H_2,1710015058885468956,2.00
H_2,1710015063881983686,0.00
H_2,1710015068882655029,0.00
H_2,1710015073908373044,4.00
H_2,1710015078886621065,1.00
H_2,1710015083892421484,2.00
H_2,1710015088895992177,4.00
H_2,1710015093921347886,2.00
H_2,1710015098904070940,2.00
H_2,1710015103907088284,2.00
H_2,1710015108900486029,4.00
H_2,1710015113943303676,3.00
H_2,1710015118939144726,1.00
H_2,1710015123935823134,2.00
H_2,1710015128939286231,4.00
H_2,1710015133960403523,3.00
H_2,1710015138955338343,3.00
H_2,1710015143955860357,1.00
H_2,1710015148957389628,3.00
H_2,1710015153962713964,4.00
H_2,1710015158956008976,3.00
H_2,1710015163959056540,0.00
H_2,1710015168966512762,5.00
H_2,1710015173972886979,1.00
H_2,1710015178971439054,2.00
H_2,1710015183968057618,4.00
H_2,1710015188959957783,2.00
H_2,1710015193976715673,2.00
H_2,1710015198972141718,1.00
H_2,1710015204025500352,2.00
H_2,1710015208985732016,2.00
H_2,1710015213995062697,5.00
H_2,1710015219008326681,3.00
H_2,1710015224039244348,1.00
H_2,1710015228992299596,2.00
H_2,1710015233991128715,1.00
H_2,1710015238990379951,4.00
H_2,1710015244019751140,3.00
H_2,1710015248992838193,5.00
H_2,1710015254025296945,5.00
H_2,1710015258996023088,1.00
H_2,1710015263997829549,4.00
H_2,1710015269018528704,1.00
H_2,1710015274080706323,2.00
H_2,1710015279057595885,1.00
H_2,1710015284057980161,3.00
H_2,1710015289069227467,1.00
H_2,1710015294088405834,0.00
H_2,1710015299064404729,5.00
H_2,1710015304069100773,2.00
H_2,1710015309078437315,2.00
H_2,1710015314095053150,1.00
H_2,1710015319068716966,3.00
H_2,1710015324073629591,1.00
H_2,1710015329072754986,1.00
H_2,1710015334116764566,3.00
H_2,1710015339103411027,1.00
H_2,1710015344111545909,1.00
H_2,1710015349105090622,3.00
H_2,1710015354146451126,3.00
H_2,1710015359120135057,1.00
H_2,1710015364119815210,5.00
H_2,1710015369122225561,0.00
H_2,1710015374134719265,4.00
H_2,1710015379122688614,0.00
H_2,1710015384126215416,2.00
H_2,1710015389120245892,3.00
H_2,1710015394142637219,3.00
H_2,1710015399173973311,4.00
H_2,1710015404141676578,2.00
H_2,1710015409142049903,3.00
H_2,1710015414167695340,2.00
H_2,1710015419157833806,0.00
H_2,1710015424149643989,4.00
H_2,1710015429156677045,2.00
H_2,1710015434161837298,0.00
H_2,1710015439151700625,2.00
H_2,1710015444154158500,2.00
H_2,1710015449165592603,2.00
H_2,1710015454166392370,2.00
H_2,1710015459166020793,1.00
H_2,1710015464166432294,5.00
H_2,1710015469166564688,2.00
H_2,1710015474189831807,4.00
H_2,1710015479174849005,1.00
H_2,1710015484198229161,4.00
H_2,1710015489191566507,1.00
H_2,1710015494209472688,4.00
H_2,1710015499207889724,3.00
H_2,1710015504216779548,5.00
H_2,1710015509224390221,1.00
H_2,1710015514231998769,4.00
H_2,1710015519219743227,3.00
H_2,1710015524221455672,4.00
H_2,1710015529223220681,1.00
H_2,1710015534242605280,1.00
H_2,1710015539217038686,3.00
H_2,1710015544221016279,4.00
H_2,1710015549228782154,4.00
H_2,1710015554271640843,3.00
H_2,1710015559255544431,2.00
H_2,1710015564257195891,3.00
H_2,1710015569255940865,3.00
H_2,1710015574264405771,5.00
H_2,1710015579299108260,1.00
H_2,1710015584264474384,1.00
H_2,1710015589260697974,4.00
H_2,1710015594272132935,3.00
H_2,1710015599269824783,3.00
H_2,1710015604271507677,4.00
H_2,1710015609267650763,3.00
H_2,1710015614286296605,4.00
H_2,1710015619279460468,4.00
H_2,1710015624299633841,1.00
H_2,1710015629293966749,1.00
H_2,1710015634296432410,3.00
H_2,1710015639291727646,4.00
H_2,1710015644300843636,1.00
H_2,1710015649297282920,4.00
H_2,1710015654311851276,2.00
H_2,1710015659295225022,4.00
H_2,1710015664363739640,1.00
H_2,1710015669298047298,2.00
H_2,1710015674357595949,2.00
H_2,1710015679322244536,2.00
H_2,1710015684351827554,2.00
H_2,1710015689340097667,4.00
H_2,1710015694394288353,0.00
H_2,1710015699361538951,0.00
H_2,1710015704369714377,3.00
H_2,1710015709366036536,2.00
H_2,1710015714371141031,3.00
H_2,1710015719374394621,2.00
H_2,1710015724369850502,1.00
H_2,1710015729365286930,1.00
H_2,1710015734379979669,1.00
H_2,1710015739372889021,4.00
H_2,1710015744392897105,4.00
H_2,1710015749387555513,1.00
H_2,1710015754391956726,4.00
H_2,1710015759385904618,3.00
H_2,1710015764387887664,2.00
H_2,1710015769411650398,3.00
H_2,1710015774464129879,2.00
H_2,1710015779441816324,0.00
H_2,1710015784449672063,3.00
H_2,1710015789443779806,2.00
H_2,1710015794463307851,3.00
H_2,1710015799455566700,2.00
H_2,1710015804456869868,3.00
H_2,1710015809457685203,4.00
H_2,1710015814463214403,2.00
H_2,1710015819462947873,1.00
H_2,1710015824462165906,2.00
H_2,1710015829453981600,1.00
H_2,1710015834469778278,3.00
H_2,1710015839459929299,0.00
H_2,1710015844462191140,4.00
H_2,1710015849467040867,0.00
H_2,1710015854477690916,1.00
H_2,1710015859467125605,4.00
H_2,1710015864464842899,1.00
H_2,1710015869467961768,1.00
H_2,1710015874510461929,3.00
H_2,1710015879471807578,2.00
H_2,1710015884475987945,3.00
H_2,1710015889469799060,3.00
H_2,1710015894511313312,4.00
H_2,1710015899486259874,3.00
H_2,1710015904493751297,3.00
H_2,1710015909487329992,2.00
H_2,1710015914504854778,0.00
H_2,1710015919494168868,0.00
H_2,1710015924506142387,2.00
H_2,1710015929498627210,5.00
H_2,1710015934524703817,1.00
H_2,1710015939511805187,3.00
H_2,1710015944521579007,1.00
H_2,1710015949511946476,1.00
H_2,1710015954560878395,2.00
H_2,1710015959520598131,4.00
H_2,1710015964525659191,3.00
H_2,1710015969516496173,3.00
H_2,1710015974538803333,2.00
H_2,1710015979535098751,4.00
H_2,1710015984528038748,3.00
H_2,1710015989538544392,0.00
H_2,1710015994555619944,2.00
H_2,1710015999542703613,2.00
H_2,1710016004543248049,4.00
H_2,1710016009543609398,1.00
H_2,1710016014555664385,5.00
H_2,1710016019550230151,0.00
H_2,1710016024544870486,4.00
H_2,1710016029561652493,4.00
H_2,1710016034566418020,3.00
H_2,1710016039564485433,4.00
H_2,1710016044568554943,4.00
H_2,1710016049589575782,3.00
H_2,1710016054601269505,4.00
H_2,1710016059588152893,2.00
H_2,1710016064578836356,1.00
H_2,1710016069582215018,2.00
H_2,1710016074616242246,0.00
H_2,1710016079605723278,3.00
H_2,1710016084595829293,3.00
H_2,1710016089596948898,3.00
H_2,1710016094628505718,1.00
H_2,1710016099619388253,0.00
H_2,1710016104645337152,2.00
H_2,1710016109621961539,1.00
H_2,1710016114668318510,1.00
H_2,1710016119658860631,1.00
H_2,1710016124673512022,3.00
H_2,1710016129655221809,5.00
H_2,1710016134677925644,4.00
H_2,1710016139656604846,2.00
H_2,1710016144661607996,1.00
H_2,1710016149676639689,4.00
H_2,1710016154718445695,0.00
H_2,1710016159703521908,0.00
H_2,1710016164701391237,0.00
H_2,1710016169705575217,2.00
H_2,1710056140380283132,0.00
H_2,1710056145871578456,2.00
H_2,1710056150810640754,3.00
H_2,1710056155666333771,0.00
H_2,1710056160746857913,5.00
H_2,1710056165827290366,2.00
H_2,1710056170719587926,3.00
H_2,1710056175700516947,4.00
H_2,1710056180698822062,0.00
H_2,1710056185692045850,4.00
H_2,1710056190642450709,1.00
H_2,1710056195632467118,2.00
H_2,1710056200640578573,3.00
H_2,1710056205629277054,4.00
H_2,1710056210640139856,0.00
H_2,1710056215626535484,3.00
H_2,1710056220636716055,4.00
H_2,1710056225651392463,2.00
H_2,1710056230652577017,4.00
H_2,1710056235639632783,3.00
H_2,1710056240666331538,4.00
H_2,1710056245639627130,4.00
H_2,1710056250651038493,2.00
H_2,1710056255648855084,2.00
H_2,1710056260679981048,1.00
H_2,1710056265655965962,2.00
H_2,1710056270670361301,1.00
H_2,1710056275649318058,5.00
H_2,1710056280668569627,3.00
H_2,1710056285707159583,5.00
H_2,1710056290683266352,2.00
H_2,1710056295678765805,4.00
H_2,1710056300693891902,3.00
H_2,1710056305721487479,3.00
H_2,1710056310729608872,0.00
H_2,1710056315721981815,4.00
H_2,1710056320717639011,2.00
H_2,1710056325761281429,4.00
H_2,1710056330722294681,1.00
H_2,1710056335726500603,4.00
H_2,1710056340737119774,1.00
H_2,1710056345734156461,4.00
H_2,1710056350746932841,2.00
H_2,1710056355747678176,1.00
H_2,1710056360745995627,5.00
H_2,1710056365768437146,1.00
H_2,1710056370765542698,2.00
H_2,1710056375776182080,0.00
H_2,1710056380768026846,3.00
H_2,1710056385784648846,3.00
H_2,1710056390774695697,4.00
H_2,1710056395771274123,3.00
H_2,1710056400773483483,4.00
H_2,1710056405785420002,1.00
H_2,1710056410777204583,1.00
H_2,1710056415773158774,3.00
H_2,1710056420793474887,4.00
H_2,1710056425780408275,4.00
H_2,1710056430799175118,0.00
H_2,1710056435794477205,2.00
H_2,1710056440787233258,2.00
H_2,1710056445820811898,2.00
H_2,1710056450816096285,5.00
H_2,1710056455811085843,4.00
H_2,1710056460804257018,1.00
H_2,1710056465823256398,2.00
H_2,1710056470830406948,4.00
H_2,1710056475827722265,2.00
H_2,1710056480869683600,0.00
H_2,1710056485845872622,3.00
H_2,1710056490827632360,2.00
H_2,1710056495816141448,2.00
H_2,1710056500838872601,1.00
H_2,1710056505856423514,0.00
H_2,1710056510845389636,0.00
H_2,1710056515821953787,3.00
H_2,1710056520850744987,1.00
H_2,1710056525876023519,0.00
H_2,1710056530857960912,2.00
H_2,1710056535868736114,3.00
H_2,1710056540866891493,1.00
H_2,1710056545904761253,0.00
H_2,1710056550880626740,4.00
H_2,1710056555895435462,3.00
H_2,1710056560894493672,2.00
H_2,1710056565906480141,1.00
H_2,1710056570902610637,2.00
H_2,1710056575895020622,0.00
H_2,1710056580893384684,3.00
H_2,1710056585924787041,3.00
H_2,1710056590901375738,2.00
H_2,1710056595909530938,2.00
H_2,1710056600912456480,1.00
H_2,1710056605914033788,4.00
H_2,1710056610912019435,0.00
H_2,1710056615905153502,1.00
H_2,1710056620901529300,3.00
H_2,1710056625918409095,4.00
H_2,1710056630928552792,0.00
H_2,1710056635931519007,0.00
H_2,1710056640934766902,3.00
H_2,1710056645946442350,4.00
H_2,1710056650941492905,2.00
H_2,1710056655941217446,5.00
H_2,1710056660955974019,1.00
H_2,1710056665956639945,3.00
H_2,1710056670972763039,1.00
H_2,1710056675951842805,1.00
H_2,1710056680956732690,2.00
H_2,1710056685960155399,3.00
H_2,1710056690980265060,3.00
H_2,1710056695958763458,3.00
H_2,1710056700966261197,4.00
H_2,1710056706020979888,4.00
H_2,1710056710980983270,3.00
H_2,1710056715993941126,0.00
H_2,1710056720986150175,4.00
H_2,1710056725986229064,5.00
H_2,1710056731002808052,3.00
H_2,1710056735986919222,1.00
H_2,1710056741008950202,2.00
H_2,1710056746007567069,2.00
H_2,1710056750998224671,3.00
H_2,1710056755994545852,2.00
H_2,1710056760994642333,1.00
H_2,1710056766022800084,2.00
H_2,1710056771011006608,0.00
H_2,1710056776035939013,4.00
H_2,1710056781024584342,4.00
H_2,1710056786045471007,2.00
H_2,1710056791026387173,0.00
H_2,1710056796035336418,4.00
H_2,1710056801025976308,2.00
H_2,1710056806068759410,1.00
H_2,1710056811050017523,0.00
H_2,1710056816059667246,5.00
H_2,1710056821037736888,1.00
H_2,1710056826059864107,3.00
H_2,1710056831050470807,3.00
H_2,1710056836052248571,3.00
H_2,1710056841046454541,1.00
H_2,1710056846061689272,2.00
H_2,1710056851048873964,1.00
H_2,1710056856054071379,1.00
H_2,1710056861052330229,4.00
H_2,1710056866117668536,3.00
H_2,1710056871057380922,1.00
H_2,1710056876061076536,2.00
H_2,1710056881055855191,5.00
H_2,1710056886074610338,1.00
H_2,1710056891055939730,0.00
H_2,1710056896068504277,2.00
H_2,1710056901054831536,1.00
H_2,1710056906079515455,1.00
H_2,1710056911088190965,5.00
H_2,1710056916074866012,4.00
H_2,1710056921070495247,4.00
H_2,1710056926088878881,2.00
H_2,1710056931073272861,4.00
H_2,1710056936076158928,0.00
H_2,1710056941063075272,2.00
H_2,1710056946094143665,3.00
H_2,1710056951085204068,0.00
H_2,1710056956074209729,1.00
H_2,1710056961093875404,2.00
H_2,1710056966112956670,3.00
H_2,1710056971101220629,2.00
H_2,1710056976102621580,5.00
H_2,1710056981087360889,4.00
H_2,1710056986126769491,1.00
H_2,1710056991115812939,3.00
H_2,1710056996114711383,2.00
H_2,1710057001113593679,4.00
H_2,1710057006117036825,5.00
H_2,1710057011138523854,4.00
H_2,1710057016130843210,5.00
H_2,1710057021132837031,0.00
H_2,1710057026132401071,0.00
H_2,1710057031144801424,4.00
H_2,1710057036137630708,4.00
H_2,1710057041133830287,0.00
H_2,1710057046139877095,0.00
H_2,1710057051132072181,1.00
H_2,1710057056138023531,4.00
H_2,1710057061141558717,0.00
H_2,1710057066152889374,4.00
H_2,1710057071137401775,1.00
H_2,1710057076134592162,3.00
H_2,1710057081136518011,5.00
H_2,1710057086134754392,2.00
H_2,1710057091133471747,4.00
H_2,1710057096135655426,1.00
H_2,1710057101146107277,1.00
H_2,1710057106148517805,3.00
H_2,1710057111138280145,5.00
H_2,1710057116143717364,0.00
H_2,1710057121140615975,3.00
H_2,1710057126159924715,4.00
H_2,1710057131174966678,4.00
H_2,1710057136149720791,5.00
H_2,1710057141153664651,1.00
H_2,1710057146162618325,2.00
H_2,1710057151151916803,0.00
H_2,1710057156154929549,4.00
H_2,1710057161153145510,4.00
H_2,1710057166157445987,2.00
H_2,1710057171147024777,4.00
H_2,1710057176144662123,4.00
H_2,1710057181150055516,4.00
H_2,1710057186178652917,5.00
H_2,1710057191157873718,4.00
H_2,1710057196157149352,2.00
H_2,1710057201157273206,1.00
H_2,1710057206167467583,4.00
H_2,1710057211156102548,2.00
H_2,1710057216161366610,4.00
H_2,1710057221152050501,0.00
H_2,1710057226193046340,4.00
H_2,1710057231186957340,3.00
H_2,1710057236172827916,2.00
H_2,1710057241172980240,1.00
H_2,1710057246351195481,2.00
H_2,1710057251194181176,3.00
H_2,1710057256186531145,3.00
H_2,1710057261210560174,2.00
H_2,1710057266200504447,1.00
H_2,1710057271201638856,1.00
H_2,1710057276192964690,1.00
H_2,1710057281196740888,4.00
H_2,1710057286221655652,3.00
H_2,1710057291204823701,1.00
H_2,1710057296201928588,2.00
H_2,1710057301209596777,2.00
H_2,1710057306215435637,4.00
H_2,1710057311214343131,2.00
H_2,1710057316215760239,5.00
H_2,1710057321210710413,1.00
H_2,1710057326226719512,1.00
H_2,1710057331215692924,4.00
H_2,1710057336212586802,1.00
H_2,1710057341222218976,4.00
H_2,1710057346237125012,1.00
H_2,1710057351223985398,2.00
H_2,1710057356235900550,2.00
H_2,1710057361225839007,1.00
H_2,1710057366297448844,3.00
H_2,1710057371245222629,4.00
H_2,1710057376237785174,4.00
H_2,1710057381246797380,0.00
H_2,1710057386265219108,1.00
H_2,1710057391243899241,5.00
H_2,1710057396243219610,1.00
H_2,1710057401252008505,3.00
H_2,1710057406271033408,2.00
H_2,1710057411262529040,3.00
H_2,1710057416261841811,2.00
H_2,1710057421268017927,1.00
H_2,1710057426282433159,4.00
H_2,1710057431268726042,4.00
H_2,1710057436268593013,4.00
H_2,1710057441305685979,2.00
H_2,1710057446299785377,4.00
H_2,1710057451293425389,2.00
H_2,1710057456287505633,2.00
H_2,1710057461287773280,1.00
H_2,1710057466302444685,1.00
H_2,1710057471291957433,5.00
H_2,1710057476287785208,1.00
H_2,1710057481297970661,4.00
H_2,1710057486314623053,4.00
H_2,1710057491305919195,5.00
H_2,1710057496305076664,3.00
H_2,1710057501313291371,5.00
H_2,1710057506322386388,3.00
H_2,1710057511331434073,0.00
H_2,1710057516318351924,2.00
H_2,1710057521312583956,4.00
H_2,1710057526328472536,3.00
H_2,1710057531301651616,4.00
H_2,1710057536313336934,4.00
H_2,1710057541318339314,0.00
H_2,1710057546344445167,2.00
H_2,1710057551337454399,1.00
H_2,1710057556345785849,1.00
H_2,1710057561328917709,2.00
H_2,1710057566337028963,1.00
H_2,1710057571357971052,4.00
H_2,1710057576339179411,3.00
H_2,1710057581340547904,3.00
H_2,1710057586350660380,2.00
H_2,1710057591341885922,1.00
H_2,1710057596349446038,4.00
H_2,1710057601343212460,1.00
H_2,1710057606372679305,0.00
H_2,1710057611357599627,1.00
H_2,1710057616351773917,1.00
H_2,1710057621345790632,1.00
H_2,1710057626376913801,2.00
H_2,1710057631354667000,4.00
H_2,1710057636349078831,3.00
H_2,1710057641351694005,5.00
H_2,1710057646373786587,0.00
H_2,1710057651357964909,1.00
H_2,1710057656363387544,3.00
H_2,1710057661356932246,2.00
H_2,1710057666379747083,2.00
H_2,1710057671369030033,5.00
H_2,1710057676367130261,5.00
H_2,1710057681367208950,2.00
H_2,1710057686383980529,4.00
H_2,1710057691405962577,4.00
H_2,1710057696393225566,3.00
H_2,1710057701394060528,3.00
H_2,1710057706403303133,1.00
H_2,1710057711400684747,1.00
H_2,1710057716393251804,4.00
H_2,1710057721399494877,4.00
H_2,1710057726443590532,4.00
H_2,1710057731418652043,3.00
H_2,1710057736430471933,4.00
H_2,1710057741440876171,4.00
H_2,1710057746440445688,0.00
H_2,1710057751434875764,2.00
H_2,1710057756428530739,3.00
H_2,1710057761431720534,3.00
H_2,1710057766459151683,2.00
H_2,1710057771442111545,4.00
H_2,1710057776450004081,4.00
H_2,1710057781442232940,1.00
H_2,1710057786452496454,3.00
H_2,1710057791452517511,0.00
H_2,1710057796451642017,4.00
H_2,1710057801434295223,2.00
H_2,1710057806466188863,1.00
H_2,1710057811452098588,3.00
H_2,1710057816456136960,4.00
H_2,1710057821450874744,2.00
H_2,1710057826476578170,2.00
H_2,1710057831466465537,1.00
H_2,1710057836468082088,1.00
H_2,1710057841464382975,0.00
H_2,1710057846464256126,4.00
H_2,1710057851533833805,5.00
H_2,1710057856474754655,5.00
H_2,1710057861474447748,5.00
H_2,1710057866510498078,5.00
H_2,1710057871488899698,2.00
H_2,1710057876490813407,4.00
H_2,1710057881486743841,3.00
H_2,1710057886498517933,5.00
H_2,1710057891497254229,1.00
H_2,1710057896491348725,3.00
H_2,1710057901527839906,3.00
H_2,1710057906516477063,2.00
H_2,1710057911514013890,1.00
H_2,1710057916515645234,0.00
H_2,1710057921515946674,1.00
H_2,1710057926527787376,2.00
H_2,1710057931526717615,2.00
H_2,1710057936520611506,4.00
H_2,1710057941525907588,3.00
H_2,1710057946525802850,2.00
H_2,1710057951536018643,3.00
H_2,1710057956518451660,1.00
H_2,1710057961522188697,4.00
H_2,1710057966523261544,1.00
H_2,1710057971528044575,2.00
H_2,1710057976520947179,1.00
H_2,1710057981528419289,3.00
H_2,1710057986545553252,0.00
H_2,1710057991539013530,4.00
H_2,1710057996531309481,3.00
H_2,1710058001535529690,1.00
H_2,1710058006556037956,4.00
H_2,1710058011556725985,5.00
H_2,1710058016547183563,5.00
H_2,1710058021559254409,3.00
H_2,1710058026576004793,2.00
H_2,1710058031561339238,5.00
H_2,1710058036567809979,3.00
H_2,1710058041564221690,3.00
H_2,1710058046582967617,0.00
H_2,1710058051589034313,3.00
H_2,1710058056585068655,1.00
H_2,1710058061588324008,0.00
H_2,1710058066587808619,3.00
H_2,1710058071584909362,1.00
H_2,1710058076586336648,1.00
H_2,1710058081587483819,3.00
H_2,1710058086620001665,4.00
H_2,1710058091592570838,2.00
H_2,1710058096594094289,1.00
H_2,1710058101601881634,1.00
H_2,1710058106617880631,2.00
H_2,1710058111606446016,3.00
H_2,1710058116599855908,3.00
H_2,1710058121603593717,2.00
H_2,1710058126613473466,3.00
H_2,1710058131606397232,2.00
H_2,1710058136609157087,5.00
H_2,1710058141613049362,2.00
H_2,1710058146633098611,3.00
H_2,1710058151622257531,3.00
H_2,1710058156621129242,5.00
H_2,1710058161636480360,5.00
H_2,1710058166631674815,1.00
H_2,1710058171622470122,2.00
H_2,1710058176623669810,4.00
H_2,1710058181660773346,1.00
H_2,1710058186648943790,3.00
H_2,1710058191625451678,2.00
H_2,1710058196633031132,5.00
H_2,1710058201626780657,1.00
H_2,1710058206659187475,1.00
H_2,1710058211641843192,5.00
H_2,1710058216644186981,3.00
H_2,1710058221651982321,5.00
H_2,1710058226657760300,1.00
H_2,1710058231655940104,2.00
H_2,1710058236662021829,1.00
H_2,1710058241654722426,1.00
H_2,1710058246686375927,1.00
H_2,1710058251656196069,3.00
H_2,1710058256662344562,2.00
H_2,1710058261671685853,3.00
H_2,1710058266668418374,1.00
H_2,1710058271668786126,2.00
H_2,1710058276666264555,2.00
H_2,1710058281660494388,2.00
H_2,1710058286688093336,4.00
H_2,1710058291676872308,4.00
H_2,1710058296991934920,3.00
H_2,1710058302482565985,1.00
H_2,1710058307445274434,2.00
H_2,1710058312457462415,3.00
H_2,1710058317446759875,4.00
H_2,1710058322452926586,1.00
H_2,1710058327438607111,5.00
H_2,1710058332456853205,1.00
H_2,1710058337445483628,0.00
H_2,1710058342450959700,2.00
H_2,1710058347470177601,1.00
H_2,1710058352459302892,3.00
H_2,1710058357487124510,4.00
H_2,1710058362447882784,4.00
H_2,1710058367457324350,5.00
H_2,1710058372460979360,1.00
H_2,1710058377455822844,5.00
H_2,1710058382451671093,2.00
H_2,1710058387457798638,4.00
H_2,1710058392457242694,0.00
H_2,1710058397462245883,1.00
H_2,1710058402687056705,1.00
H_2,1710058407652410697,3.00
H_2,1710058412670553249,2.00
H_2,1710058417620827741,5.00
H_2,1710058422621305246,1.00
H_2,1710058427598611390,2.00
H_2,1710058432611270810,1.00
H_2,1710058437616689477,4.00
H_2,1710058442611224349,4.00
H_2,1710058447590697445,1.00
H_2,1710058452612008540,4.00
H_2,1710058457604803303,1.00
H_2,1710058462627809048,2.00
H_2,1710058467607367770,4.00
H_2,1710058472609225050,3.00
H_2,1710058477602163334,2.00
H_2,1710058482603102451,1.00
H_2,1710058487609837630,1.00
H_2,1710058492605968716,4.00
H_2,1710058497606635923,1.00
H_2,1710058502598796302,2.00
H_2,1710058507609247142,2.00
H_2,1710058512621762663,4.00
H_2,1710058517620403742,4.00
H_2,1710058522600964582,4.00
H_2,1710058527609857656,1.00
H_2,1710058532612990004,1.00
H_2,1710058537612690091,1.00
H_2,1710058542609288900,1.00
H_2,1710058547616108285,1.00
H_2,1710058552610059238,1.00
H_2,1710058557613819204,1.00
H_2,1710058562605435047,4.00
H_2,1710058567616587415,0.00
H_2,1710058572609634824,3.00
H_2,1710058577619527165,3.00
H_2,1710058582603976427,1.00
H_2,1710058587613678460,4.00
H_2,1710058592613852633,4.00
H_2,1710058597607083867,4.00
H_2,1710058602625219384,2.00
H_2,1710058607612399144,0.00
H_2,1710058612614429728,5.00
H_2,1710058617614192637,3.00
H_2,1710058622614423104,4.00
H_2,1710058627613694733,0.00
H_2,1710058632624908040,1.00
H_2,1710058637609727458,4.00
H_2,1710058642641553204,1.00
H_2,1710058647618319774,2.00
H_2,1710058652613523219,1.00
H_2,1710058657625998446,3.00
H_2,1710058662667327859,2.00
H_2,1710058667632212421,1.00
H_2,1710058672627477609,3.00
H_2,1710058677636936004,4.00
H_2,1710058682661963064,5.00
H_2,1710058687659988086,0.00
H_2,1710058692662592690,2.00
H_2,1710058697657856135,4.00
H_2,1710058702670127237,1.00
H_2,1710058707664124346,2.00
H_2,1710058712663561907,4.00
H_2,1710058717666695352,2.00
H_2,1710058722702521797,2.00
H_2,1710058727696576088,3.00
H_2,1710058732714485789,2.00
H_2,1710058737711340253,2.00
H_2,1710058742728440259,0.00
H_2,1710058747728275254,5.00
H_2,1710058752724184824,2.00
H_2,1710058757716928647,2.00
H_2,1710058762745504662,4.00
H_2,1710058767744418616,1.00
