name,time,CH4
CH_4,1710013663155527053,4.00
CH_4,1710013668161607097,4.00
CH_4,1710013673165983308,5.00
CH_4,1710013678187125110,2.00
CH_4,1710013683178164437,1.00
CH_4,1710013688179831837,3.00
CH_4,1710013693185121724,0.00
CH_4,1710013698176423260,2.00
CH_4,1710013703308024589,1.00
CH_4,1710013708231239178,2.00
CH_4,1710013713260824322,0.00
CH_4,1710013718228089871,3.00
CH_4,1710013723232312562,4.00
CH_4,1710013728238117124,2.00
CH_4,1710013733244409812,5.00
CH_4,1710013738234464884,3.00
CH_4,1710013743231865439,2.00
CH_4,1710013748246337673,2.00
CH_4,1710013753243970782,5.00
CH_4,1710013758236662982,4.00
CH_4,1710013763242716410,5.00
CH_4,1710013768232091180,5.00
CH_4,1710013773235955037,0.00
CH_4,1710013778238605462,4.00
CH_4,1710013783240131152,0.00
CH_4,1710013788232519545,4.00
CH_4,1710013793233985856,3.00
CH_4,1710013798233948213,5.00
CH_4,1710013803245218943,4.00
CH_4,1710013808249995225,4.00
CH_4,1710013813239400804,5.00
CH_4,1710013818242226514,4.00
CH_4,1710013823240865679,1.00
CH_4,1710013828242239719,6.00
CH_4,1710013833251472669,2.00
CH_4,1710013838252324928,2.00
CH_4,1710013843244266134,3.00
CH_4,1710013848250451214,5.00
CH_4,1710013853248640027,5.00
CH_4,1710013858263022391,5.00
CH_4,1710013863303593202,3.00
CH_4,1710013868280767412,2.00
CH_4,1710013873278463691,1.00
CH_4,1710013878282300553,0.00
CH_4,1710013883283519449,0.00
CH_4,1710013888288158993,1.00
CH_4,1710013893316546682,1.00
CH_4,1710013898292945206,2.00
CH_4,1710013903296750865,0.00
CH_4,1710013908317927463,2.00
CH_4,1710013913311236745,1.00
CH_4,1710013918321107646,2.00
CH_4,1710013923372137331,1.00
CH_4,1710013928331691175,2.00
CH_4,1710013933346003105,3.00
CH_4,1710013938341012829,5.00
CH_4,1710013943344036872,3.00
CH_4,1710013948355504605,0.00
CH_4,1710013953360615272,4.00
CH_4,1710013958345774202,2.00
CH_4,1710013963387020536,5.00
CH_4,1710013968364736399,1.00
CH_4,1710013973338610336,1.00
CH_4,1710013978368630478,4.00
CH_4,1710013983366070717,2.00
CH_4,1710013988353825206,4.00
CH_4,1710013993358877297,1.00
CH_4,1710013998357064455,2.00
CH_4,1710014003364300924,5.00
CH_4,1710014008350254772,1.00
CH_4,1710014013359497076,4.00
CH_4,1710014018363291211,3.00
CH_4,1710014023365601947,1.00
CH_4,1710014028377725530,0.00
CH_4,1710014033366242960,2.00
CH_4,1710014038360541798,4.00
CH_4,1710014043357920651,5.00
CH_4,1710014048376626875,1.00
CH_4,1710014053396861871,6.00
CH_4,1710014058381573950,1.00
CH_4,1710014063411956766,2.00
CH_4,1710014068369483518,5.00
CH_4,1710014073395341936,1.00
CH_4,1710014078384808533,4.00
CH_4,1710014083399729666,6.00
CH_4,1710014088381288337,4.00
CH_4,1710014093424440427,1.00
CH_4,1710014098390795791,1.00
CH_4,1710014103408264522,5.00
CH_4,1710014108430771275,4.00
CH_4,1710014113423790232,3.00
CH_4,1710014118421467943,1.00
CH_4,1710014123446845074,3.00
CH_4,1710014128453503781,3.00
CH_4,1710014133458516689,2.00
CH_4,1710014138447166056,4.00
CH_4,1710014143454181817,5.00
CH_4,1710014148444743360,1.00
CH_4,1710014153469536010,3.00
CH_4,1710014158464852057,5.00
CH_4,1710014163459181832,0.00
CH_4,1710014168491020144,1.00
CH_4,1710014173471005089,3.00
CH_4,1710014178480741837,0.00
CH_4,1710014183484588117,4.00
CH_4,1710014188483525069,3.00
CH_4,1710014193516427034,2.00
CH_4,1710014198481253885,1.00
CH_4,1710014203484510883,5.00
CH_4,1710014208496829057,1.00
CH_4,1710014213493501599,5.00
CH_4,1710014218493595970,5.00
CH_4,1710014223491066728,0.00
CH_4,1710014228499770839,4.00
CH_4,1710014233603378626,5.00
CH_4,1710014238515239289,3.00
CH_4,1710014243503670539,3.00
CH_4,1710014248513056500,3.00
CH_4,1710014253513033047,2.00
CH_4,1710014258525669085,2.00
CH_4,1710014263519843460,5.00
CH_4,1710014268529248928,4.00
CH_4,1710014273524846096,3.00
CH_4,1710014278523814881,2.00
CH_4,1710014283527831109,4.00
CH_4,1710014288526331706,5.00
CH_4,1710014293528175065,1.00
CH_4,1710014298551336465,5.00
CH_4,1710014303529675755,1.00
CH_4,1710014308529340534,2.00
CH_4,1710014313529066684,4.00
CH_4,1710014318534070327,3.00
CH_4,1710014323537268475,1.00
CH_4,1710014328564848035,4.00
CH_4,1710014333539969789,3.00
CH_4,1710014338542145598,1.00
CH_4,1710014343538420202,1.00
CH_4,1710014348537068926,0.00
CH_4,1710014353543590442,2.00
CH_4,1710014358581425210,1.00
CH_4,1710014363553035206,2.00
CH_4,1710014368571214579,1.00
CH_4,1710014373575267786,2.00
CH_4,1710014378553724411,4.00
CH_4,1710014383578735414,5.00
CH_4,1710014388565335052,4.00
CH_4,1710014393592423004,4.00
CH_4,1710014398573027909,5.00
CH_4,1710014403563500543,4.00
CH_4,1710014408560602692,2.00
CH_4,1710014413575959405,4.00
CH_4,1710014418562764235,2.00
CH_4,1710014423572084131,4.00
CH_4,1710014428566053487,3.00
CH_4,1710014433573975501,1.00
CH_4,1710014438560589348,3.00
CH_4,1710014443573400012,3.00
CH_4,1710014448565071050,5.00
CH_4,1710014453586554670,4.00
CH_4,1710014458568227136,4.00
CH_4,1710014463588163082,4.00
CH_4,1710014468574022534,1.00
CH_4,1710014473574239328,3.00
CH_4,1710014478571930782,2.00
CH_4,1710014483570745785,2.00
CH_4,1710014488573363231,4.00
CH_4,1710014493596863353,0.00
CH_4,1710014498586080938,1.00
CH_4,1710014503602583201,1.00
CH_4,1710014508594430330,2.00
CH_4,1710014513594246132,3.00
CH_4,1710014518589180459,2.00
CH_4,1710014523593072464,1.00
CH_4,1710014528606437717,5.00
CH_4,1710014533611483334,1.00
CH_4,1710014538602929182,4.00
CH_4,1710014543599168769,2.00
CH_4,1710014548605424623,4.00
CH_4,1710014553607670246,1.00
CH_4,1710014558612657482,3.00
CH_4,1710014563610013723,5.00
CH_4,1710014568607184559,4.00
CH_4,1710014573621216837,1.00
CH_4,1710014578607515714,4.00
CH_4,1710014583605232985,3.00
CH_4,1710014588623480329,0.00
CH_4,1710014593621702671,4.00
CH_4,1710014598606030973,2.00
CH_4,1710014603608195921,5.00
CH_4,1710014608607813756,4.00
CH_4,1710014613615499115,1.00
CH_4,1710014618617354408,2.00
CH_4,1710014623615289467,2.00
CH_4,1710014628625750885,2.00
CH_4,1710014633640738125,0.00
CH_4,1710014638624036822,5.00
CH_4,1710014643625235030,1.00
CH_4,1710014648637949757,2.00
CH_4,1710014653637937988,4.00
CH_4,1710014658628425804,5.00
CH_4,1710014663628057129,3.00
CH_4,1710014668631657194,3.00
CH_4,1710014673640059173,4.00
CH_4,1710014678637045276,1.00
CH_4,1710014683633116027,4.00
CH_4,1710014688639871790,1.00
CH_4,1710014693686710294,4.00
CH_4,1710014698656465462,1.00
CH_4,1710014703666919931,1.00
CH_4,1710014708665650400,5.00
CH_4,1710014713695335058,3.00
CH_4,1710014718691487950,2.00
CH_4,1710014723672961230,2.00
CH_4,1710014728672912351,5.00
CH_4,1710014733681097139,2.00
CH_4,1710014738686962467,3.00
CH_4,1710014743682294569,4.00
CH_4,1710014748675981895,5.00
CH_4,1710014753702655536,4.00
CH_4,1710014758699807704,5.00
CH_4,1710014763710461590,2.00
CH_4,1710014768707342837,4.00
CH_4,1710014773725353110,3.00
CH_4,1710014778708721725,5.00
CH_4,1710014783713149157,5.00
CH_4,1710014788711992143,5.00
CH_4,1710014793719722543,1.00
CH_4,1710014798711154639,2.00
CH_4,1710014803714271793,2.00
CH_4,1710014808719029467,5.00
CH_4,1710014813737275680,1.00
CH_4,1710014818732109298,5.00
CH_4,1710014823724673557,4.00
CH_4,1710014828719009326,2.00
CH_4,1710014833736341715,3.00
CH_4,1710014838733406235,1.00
CH_4,1710014843723904175,5.00
CH_4,1710014848746569216,4.00
CH_4,1710014853765682456,5.00
CH_4,1710014858753417199,2.00
CH_4,1710014863756497399,5.00
CH_4,1710014868747798023,3.00
CH_4,1710014873772248555,4.00
CH_4,1710014878751274871,3.00
CH_4,1710014883751758232,4.00
CH_4,1710014888765544611,2.00
CH_4,1710014893767391675,4.00
CH_4,1710014898777066366,1.00
CH_4,1710014903767817398,2.00
CH_4,1710014908761912170,1.00
CH_4,1710014913814229445,4.00
CH_4,1710014918774857036,3.00
CH_4,1710014923782000099,1.00
CH_4,1710014928775633905,2.00
CH_4,1710014933817869477,1.00
CH_4,1710014938797868772,4.00
CH_4,1710014943795270019,4.00
CH_4,1710014948794155876,5.00
CH_4,1710014953843063406,5.00
CH_4,1710014958809654331,5.00
CH_4,1710014963801245358,1.00
CH_4,1710014968803031508,4.00
CH_4,1710014973835925926,6.00
CH_4,1710014978827032953,3.00
CH_4,1710014983839843005,2.00
CH_4,1710014988836229168,3.00
CH_4,1710014993845080508,2.00
CH_4,1710014998832061099,3.00
CH_4,1710015003834231811,2.00
CH_4,1710015008827515711,2.00
CH_4,1710015013870077170,4.00
CH_4,1710015018862177729,2.00
CH_4,1710015023878908500,1.00
CH_4,1710015028855996585,4.00
CH_4,1710015033870965272,5.00
CH_4,1710015038855443291,0.00
CH_4,1710015043865294230,2.00
CH_4,1710015048862866914,2.00
CH_4,1710015053910728196,1.00
CH_4,1710015058886559735,5.00
CH_4,1710015063883432017,3.00
CH_4,1710015068883850235,2.00
CH_4,1710015073910451790,0.00
CH_4,1710015078889046268,3.00
CH_4,1710015083892961691,0.00
CH_4,1710015088897583111,4.00
CH_4,1710015093922436685,5.00
CH_4,1710015098908265774,3.00
CH_4,1710015103909517914,5.00
CH_4,1710015108901774828,1.00
CH_4,1710015113943598102,1.00
CH_4,1710015118940365660,0.00
CH_4,1710015123939318490,1.00
CH_4,1710015128939621490,4.00
CH_4,1710015133961568624,4.00
CH_4,1710015138955962872,3.00
CH_4,1710015143956416397,0.00
CH_4,1710015148958358376,0.00
CH_4,1710015153965875623,3.00
CH_4,1710015158957887826,5.00
CH_4,1710015163960386589,2.00
CH_4,1710015168970380564,5.00
CH_4,1710015173975994940,0.00
CH_4,1710015178972942956,2.00
CH_4,1710015183970344591,1.00
CH_4,1710015188960407678,4.00
CH_4,1710015193977298276,5.00
CH_4,1710015198972605155,2.00
CH_4,1710015204029881487,1.00
CH_4,1710015208987584146,4.00
CH_4,1710015213996503371,2.00
CH_4,1710015219009757563,3.00
CH_4,1710015224040653459,4.00
CH_4,1710015228993823602,2.00
CH_4,1710015233992124025,2.00
CH_4,1710015238992719736,5.00
CH_4,1710015244022245717,2.00
CH_4,1710015248997262765,5.00
CH_4,1710015254026747618,4.00
CH_4,1710015258998587612,2.00
CH_4,1710015264000362510,4.00
CH_4,1710015269021325206,3.00
CH_4,1710015274081143770,5.00
CH_4,1710015279061825925,2.00
CH_4,1710015284060300779,5.00
CH_4,1710015289071349545,3.00
CH_4,1710015294088871301,5.00
CH_4,1710015299065974777,5.00
CH_4,1710015304069552074,2.00
CH_4,1710015309082061315,3.00
CH_4,1710015314097317311,5.00
CH_4,1710015319070182691,4.00
CH_4,1710015324074359901,4.00
CH_4,1710015329076242371,3.00
CH_4,1710015334119208257,1.00
CH_4,1710015339105485552,1.00
CH_4,1710015344113042207,1.00
CH_4,1710015349105560516,6.00
CH_4,1710015354147826435,4.00
CH_4,1710015359121829948,0.00
CH_4,1710015364121816766,4.00
CH_4,1710015369123808785,2.00
CH_4,1710015374136128375,1.00
CH_4,1710015379124254703,1.00
CH_4,1710015384127573016,5.00
CH_4,1710015389121118493,2.00
CH_4,1710015394144177214,4.00
CH_4,1710015399176359658,5.00
CH_4,1710015404143381677,5.00
CH_4,1710015409144208074,1.00
CH_4,1710015414169403095,2.00
CH_4,1710015419160122549,4.00
CH_4,1710015424151090391,3.00
CH_4,1710015429158753184,2.00
CH_4,1710015434163914583,0.00
CH_4,1710015439152829788,5.00
CH_4,1710015444155637766,5.00
CH_4,1710015449168777437,2.00
CH_4,1710015454166733202,4.00
CH_4,1710015459165668971,4.00
CH_4,1710015464169181920,5.00
CH_4,1710015469168529786,1.00
CH_4,1710015474192032581,3.00
CH_4,1710015479175187285,5.00
CH_4,1710015484200930663,2.00
CH_4,1710015489191893745,4.00
CH_4,1710015494211519869,2.00
CH_4,1710015499210103779,2.00
CH_4,1710015504217326422,2.00
CH_4,1710015509224384023,2.00
CH_4,1710015514233594909,1.00
CH_4,1710015519221178066,1.00
CH_4,1710015524223626394,3.00
CH_4,1710015529225068175,4.00
CH_4,1710015534245171729,2.00
CH_4,1710015539219651073,3.00
CH_4,1710015544221407059,1.00
CH_4,1710015549229691839,5.00
CH_4,1710015554273728076,1.00
CH_4,1710015559257029322,2.00
CH_4,1710015564258661615,3.00
CH_4,1710015569258394451,2.00
CH_4,1710015574264744207,0.00
CH_4,1710015579298494564,1.00
CH_4,1710015584265949744,4.00
CH_4,1710015589262649998,1.00
CH_4,1710015594273109963,5.00
CH_4,1710015599272211858,3.00
CH_4,1710015604273370118,2.00
CH_4,1710015609268283313,2.00
CH_4,1710015614286804988,1.00
CH_4,1710015619282703530,2.00
CH_4,1710015624299371602,3.00
CH_4,1710015629294261905,3.00
CH_4,1710015634300921457,2.00
CH_4,1710015639293034985,1.00
CH_4,1710015644303333159,3.00
CH_4,1710015649300869157,3.00
CH_4,1710015654312156431,4.00
CH_4,1710015659297903451,5.00
CH_4,1710015664365289530,2.00
CH_4,1710015669312812872,4.00
CH_4,1710015674353777108,4.00
CH_4,1710015679322838180,1.00
CH_4,1710015684355057751,2.00
CH_4,1710015689342093597,5.00
CH_4,1710015694396495220,5.00
CH_4,1710015699363121550,2.00
CH_4,1710015704371463538,2.00
CH_4,1710015709367221219,2.00
CH_4,1710015714372584776,1.00
CH_4,1710015719377002424,0.00
CH_4,1710015724371580809,1.00
CH_4,1710015729366915986,4.00
CH_4,1710015734382916221,5.00
CH_4,1710015739375692605,4.00
CH_4,1710015744394666577,3.00
CH_4,1710015749389463944,5.00
CH_4,1710015754394047292,4.00
CH_4,1710015759387320810,2.00
CH_4,1710015764388348860,4.00
CH_4,1710015769413721849,4.00
CH_4,1710015774466503673,4.00
CH_4,1710015779443309860,3.00
CH_4,1710015784451102630,3.00
CH_4,1710015789444192617,3.00
CH_4,1710015794464710919,4.00
CH_4,1710015799455541023,2.00
CH_4,1710015804458809340,2.00
CH_4,1710015809459432175,2.00
CH_4,1710015814463543360,3.00
CH_4,1710015819463286882,4.00
CH_4,1710015824463686213,4.00
CH_4,1710015829454743212,0.00
CH_4,1710015834470289995,4.00
CH_4,1710015839460525339,3.00
CH_4,1710015844463997384,2.00
CH_4,1710015849468976954,5.00
CH_4,1710015854479710388,3.00
CH_4,1710015859468743203,0.00
CH_4,1710015864468313199,3.00
CH_4,1710015869468878848,4.00
CH_4,1710015874511203750,4.00
CH_4,1710015879474638974,5.00
CH_4,1710015884476349298,5.00
CH_4,1710015889471205773,3.00
CH_4,1710015894512409089,2.00
CH_4,1710015899488772313,3.00
CH_4,1710015904493080987,4.00
CH_4,1710015909487729418,1.00
CH_4,1710015914506474563,1.00
CH_4,1710015919495734123,1.00
CH_4,1710015924508520399,0.00
CH_4,1710015929500971785,0.00
CH_4,1710015934526642299,1.00
CH_4,1710015939512799819,1.00
CH_4,1710015944523080408,0.00
CH_4,1710015949514478393,6.00
CH_4,1710015954562936825,2.00
CH_4,1710015959522513645,2.00
CH_4,1710015964527418560,3.00
CH_4,1710015969517411847,4.00
CH_4,1710015974542075247,1.00
CH_4,1710015979538365926,1.00
CH_4,1710015984530219417,0.00
CH_4,1710015989542516200,2.00
CH_4,1710015994560348363,2.00
CH_4,1710015999543080747,6.00
CH_4,1710016004548044906,1.00
CH_4,1710016009545141267,1.00
CH_4,1710016014558085105,4.00
CH_4,1710016019552105509,3.00
CH_4,1710016024546477824,1.00
CH_4,1710016029565041855,4.00
CH_4,1710016034568267909,1.00
CH_4,1710016039566025375,1.00
CH_4,1710016044571211235,3.00
CH_4,1710016049589922864,1.00
CH_4,1710016054601282734,5.00
CH_4,1710016059588232268,6.00
CH_4,1710016064580660568,2.00
CH_4,1710016069582742308,3.00
CH_4,1710016074618093437,4.00
CH_4,1710016079608893942,5.00
CH_4,1710016084597929545,3.00
CH_4,1710016089600146595,1.00
CH_4,1710016094628803842,5.00
CH_4,1710016099620378093,3.00
CH_4,1710016104652501447,1.00
CH_4,1710016109625303349,2.00
CH_4,1710016114668669863,3.00
CH_4,1710016119657392408,5.00
CH_4,1710016124674792434,3.00
CH_4,1710016129657170291,3.00
CH_4,1710016134678268716,3.00
CH_4,1710016139658180829,5.00
CH_4,1710016144662587627,5.00
CH_4,1710016149675865317,1.00
CH_4,1710016154719771783,2.00
CH_4,1710016159706717312,2.00
CH_4,1710016164701738162,5.00
CH_4,1710016169706806359,6.00
CH_4,1710056140386745095,0.00
CH_4,1710056145875038437,3.00
CH_4,1710056150813547767,4.00
CH_4,1710056155670404850,4.00
CH_4,1710056160751786149,3.00
CH_4,1710056165827477038,4.00
CH_4,1710056170721825113,5.00
CH_4,1710056175700016574,5.00
CH_4,1710056180699945930,4.00
CH_4,1710056185691049956,5.00
CH_4,1710056190646297372,3.00
CH_4,1710056195637006754,5.00
CH_4,1710056200642127907,3.00
CH_4,1710056205630554859,5.00
CH_4,1710056210641869389,5.00
CH_4,1710056215626975652,3.00
CH_4,1710056220637866344,1.00
CH_4,1710056225652583166,2.00
CH_4,1710056230654399709,1.00
CH_4,1710056235640328629,2.00
CH_4,1710056240666832640,5.00
CH_4,1710056245640447298,2.00
CH_4,1710056250653083051,2.00
CH_4,1710056255650692503,1.00
CH_4,1710056260684749383,0.00
CH_4,1710056265657176912,4.00
CH_4,1710056270674122224,2.00
CH_4,1710056275651050834,0.00
CH_4,1710056280669459271,3.00
CH_4,1710056285708557772,3.00
CH_4,1710056290684818969,3.00
CH_4,1710056295680647799,2.00
CH_4,1710056300698363551,1.00
CH_4,1710056305722296340,1.00
CH_4,1710056310733440722,5.00
CH_4,1710056315723365725,5.00
CH_4,1710056320721118341,2.00
CH_4,1710056325763006593,5.00
CH_4,1710056330723476476,1.00
CH_4,1710056335728267024,3.00
CH_4,1710056340738849948,3.00
CH_4,1710056345735368939,6.00
CH_4,1710056350747387834,1.00
CH_4,1710056355749396952,1.00
CH_4,1710056360749312091,1.00
CH_4,1710056365769093439,4.00
CH_4,1710056370766054827,0.00
CH_4,1710056375777558055,4.00
CH_4,1710056380773965956,5.00
CH_4,1710056385785114363,2.00
CH_4,1710056390777698590,3.00
CH_4,1710056395772024430,0.00
CH_4,1710056400774642851,4.00
CH_4,1710056405785753906,2.00
CH_4,1710056410778864991,5.00
CH_4,1710056415775989959,0.00
CH_4,1710056420796929040,5.00
CH_4,1710056425782911027,2.00
CH_4,1710056430803415625,6.00
CH_4,1710056435797118031,1.00
CH_4,1710056440789505857,1.00
CH_4,1710056445821522574,4.00
CH_4,1710056450817969876,5.00
CH_4,1710056455814749379,1.00
CH_4,1710056460806687484,2.00
CH_4,1710056465825229886,5.00
CH_4,1710056470829324918,4.00
CH_4,1710056475831529242,4.00
CH_4,1710056480872257402,1.00
CH_4,1710056485847697206,1.00
CH_4,1710056490828267985,2.00
CH_4,1710056495818998636,2.00
CH_4,1710056500834188016,1.00
CH_4,1710056505860967423,3.00
CH_4,1710056510846684429,1.00
CH_4,1710056515824994571,3.00
CH_4,1710056520853666188,3.00
CH_4,1710056525876846384,5.00
CH_4,1710056530858456017,2.00
CH_4,1710056535873505911,3.00
CH_4,1710056540869271548,0.00
CH_4,1710056545905114847,2.00
CH_4,1710056550882768358,2.00
CH_4,1710056555897537288,1.00
CH_4,1710056560899719670,3.00
CH_4,1710056565906861444,4.00
CH_4,1710056570907286373,5.00
CH_4,1710056575896866162,5.00
CH_4,1710056580897565050,5.00
CH_4,1710056585925355840,5.00
CH_4,1710056590903870976,2.00
CH_4,1710056595915647788,3.00
CH_4,1710056600917247213,5.00
CH_4,1710056605916762728,5.00
CH_4,1710056610913388491,2.00
CH_4,1710056615907073092,4.00
CH_4,1710056620902879823,4.00
CH_4,1710056625918808702,0.00
CH_4,1710056630934780636,1.00
CH_4,1710056635937965183,3.00
CH_4,1710056640938328230,1.00
CH_4,1710056645947174231,4.00
CH_4,1710056650944575424,5.00
CH_4,1710056655942563200,6.00
CH_4,1710056660957526794,6.00
CH_4,1710056665957465160,4.00
CH_4,1710056670974392951,5.00
CH_4,1710056675954272522,2.00
CH_4,1710056680958354170,3.00
CH_4,1710056685962589082,1.00
CH_4,1710056690983592142,3.00
CH_4,1710056695961168660,1.00
CH_4,1710056700968962274,0.00
CH_4,1710056706022463782,3.00
CH_4,1710056710981514133,4.00
CH_4,1710056715996894755,3.00
CH_4,1710056720987688812,3.00
CH_4,1710056725987062104,1.00
CH_4,1710056731006715406,5.00
CH_4,1710056735988934045,4.00
CH_4,1710056741011868590,5.00
CH_4,1710056746008078562,3.00
CH_4,1710056750998051136,3.00
CH_4,1710056755995117188,1.00
CH_4,1710056760997350112,4.00
CH_4,1710056766024870073,5.00
CH_4,1710056771012136262,1.00
CH_4,1710056776037358920,1.00
CH_4,1710056781028353351,3.00
CH_4,1710056786047272833,1.00
CH_4,1710056791028623780,3.00
CH_4,1710056796037982599,4.00
CH_4,1710056801029424762,2.00
CH_4,1710056806067219969,0.00
CH_4,1710056811054639389,3.00
CH_4,1710056816061562722,5.00
CH_4,1710056821038718428,5.00
CH_4,1710056826061741825,0.00
CH_4,1710056831053323348,0.00
CH_4,1710056836054553417,3.00
CH_4,1710056841048810116,1.00
CH_4,1710056846064385778,0.00
CH_4,1710056851050615647,5.00
CH_4,1710056856056290657,0.00
CH_4,1710056861053526143,1.00
CH_4,1710056866118392533,2.00
CH_4,1710056871058175803,6.00
CH_4,1710056876061916365,5.00
CH_4,1710056881057769739,0.00
CH_4,1710056886076626239,3.00
CH_4,1710056891057461786,4.00
CH_4,1710056896070575179,2.00
CH_4,1710056901056683223,4.00
CH_4,1710056906082044319,2.00
CH_4,1710056911091933143,4.00
CH_4,1710056916076231823,5.00
CH_4,1710056921071990275,1.00
CH_4,1710056926090719633,4.00
CH_4,1710056931073259059,2.00
CH_4,1710056936076862458,1.00
CH_4,1710056941065236177,3.00
CH_4,1710056946095590154,1.00
CH_4,1710056951085515991,0.00
CH_4,1710056956075314817,4.00
CH_4,1710056961095151584,6.00
CH_4,1710056966116058085,2.00
CH_4,1710056971103083468,1.00
CH_4,1710056976105116233,5.00
CH_4,1710056981088450406,2.00
CH_4,1710056986128055671,1.00
CH_4,1710056991117648019,4.00
CH_4,1710056996116359851,3.00
CH_4,1710057001113864613,2.00
CH_4,1710057006117395935,3.00
CH_4,1710057011139199523,3.00
CH_4,1710057016132623813,0.00
CH_4,1710057021134609977,4.00
CH_4,1710057026133892303,3.00
CH_4,1710057031147951906,5.00
CH_4,1710057036140134324,2.00
CH_4,1710057041135179541,1.00
CH_4,1710057046143142316,2.00
CH_4,1710057051133284250,2.00
CH_4,1710057056139355338,2.00
CH_4,1710057061143545204,2.00
CH_4,1710057066155018360,1.00
CH_4,1710057071138863008,5.00
CH_4,1710057076136323132,4.00
CH_4,1710057081138370230,5.00
CH_4,1710057086135319631,1.00
CH_4,1710057091133789212,3.00
CH_4,1710057096135952838,5.00
CH_4,1710057101147824553,2.00
CH_4,1710057106152235387,2.00
CH_4,1710057111141016061,4.00
CH_4,1710057116145988047,0.00
CH_4,1710057121142361734,3.00
CH_4,1710057126161734121,2.00
CH_4,1710057131177688624,4.00
CH_4,1710057136151608791,3.00
CH_4,1710057141155231698,5.00
CH_4,1710057146163340960,3.00
CH_4,1710057151155823580,2.00
CH_4,1710057156155825471,2.00
CH_4,1710057161156517311,1.00
CH_4,1710057166160681426,3.00
CH_4,1710057171147919239,0.00
CH_4,1710057176146333227,3.00
CH_4,1710057181150613245,0.00
CH_4,1710057186179050952,5.00
CH_4,1710057191160622304,6.00
CH_4,1710057196157946410,4.00
CH_4,1710057201160103822,3.00
CH_4,1710057206167981819,2.00
CH_4,1710057211158622317,4.00
CH_4,1710057216162122467,4.00
CH_4,1710057221152853964,3.00
CH_4,1710057226195191561,0.00
CH_4,1710057231189370641,1.00
CH_4,1710057236173809403,1.00
CH_4,1710057241174377780,5.00
CH_4,1710057246424663522,5.00
CH_4,1710057251195907890,6.00
CH_4,1710057256187508879,5.00
CH_4,1710057261212804035,1.00
CH_4,1710057266203600620,4.00
CH_4,1710057271204083813,0.00
CH_4,1710057276193847212,2.00
CH_4,1710057281200855361,1.00
CH_4,1710057286223949820,4.00
CH_4,1710057291204637916,5.00
CH_4,1710057296202879964,4.00
CH_4,1710057301211773075,1.00
CH_4,1710057306216237529,1.00
CH_4,1710057311216760057,0.00
CH_4,1710057316218226227,1.00
CH_4,1710057321212108567,3.00
CH_4,1710057326228823251,6.00
CH_4,1710057331218336777,3.00
CH_4,1710057336214664133,3.00
CH_4,1710057341224641104,2.00
CH_4,1710057346240098816,3.00
CH_4,1710057351226236949,4.00
CH_4,1710057356242309203,5.00
CH_4,1710057361228492333,2.00
CH_4,1710057366298847044,4.00
CH_4,1710057371249691816,1.00
CH_4,1710057376239700881,0.00
CH_4,1710057381248830224,5.00
CH_4,1710057386267055021,2.00
CH_4,1710057391246109795,4.00
CH_4,1710057396245445476,2.00
CH_4,1710057401254460467,5.00
CH_4,1710057406276180197,5.00
CH_4,1710057411264932927,0.00
CH_4,1710057416263315163,6.00
CH_4,1710057421270456084,1.00
CH_4,1710057426285100744,1.00
CH_4,1710057431271156072,3.00
CH_4,1710057436270639339,1.00
CH_4,1710057441307944443,5.00
CH_4,1710057446301500032,4.00
CH_4,1710057451295899895,4.00
CH_4,1710057456290155089,2.00
CH_4,1710057461289316734,6.00
CH_4,1710057466306568165,1.00
CH_4,1710057471302153890,1.00
CH_4,1710057476289326317,0.00
CH_4,1710057481300468550,5.00
CH_4,1710057486317124066,5.00
CH_4,1710057491308833961,5.00
CH_4,1710057496305649585,1.00
CH_4,1710057501315770090,3.00
CH_4,1710057506325848345,2.00
CH_4,1710057511333730133,3.00
CH_4,1710057516318849219,5.00
CH_4,1710057521316663572,6.00
CH_4,1710057526329125145,3.00
CH_4,1710057531303103033,4.00
CH_4,1710057536315802264,6.00
CH_4,1710057541319434061,3.00
CH_4,1710057546344974598,4.00
CH_4,1710057551337945235,4.00
CH_4,1710057556347381120,3.00
CH_4,1710057561332155125,5.00
CH_4,1710057566339210435,1.00
CH_4,1710057571360294191,5.00
CH_4,1710057576341389060,5.00
CH_4,1710057581343420368,3.00
CH_4,1710057586352385806,5.00
CH_4,1710057591346799073,2.00
CH_4,1710057596351915062,4.00
CH_4,1710057601345828724,5.00
CH_4,1710057606375081556,1.00
CH_4,1710057611359729741,5.00
CH_4,1710057616353893823,2.00
CH_4,1710057621351498574,1.00
CH_4,1710057626378548912,1.00
CH_4,1710057631356011954,3.00
CH_4,1710057636351131860,1.00
CH_4,1710057641353382085,3.00
CH_4,1710057646377991603,4.00
CH_4,1710057651370428549,3.00
CH_4,1710057656365094946,0.00
CH_4,1710057661357973916,0.00
CH_4,1710057666382779333,1.00
CH_4,1710057671372529211,3.00
CH_4,1710057676369601883,2.00
CH_4,1710057681369908177,4.00
CH_4,1710057686386779965,3.00
CH_4,1710057691410629933,5.00
CH_4,1710057696395252082,5.00
CH_4,1710057701398168195,3.00
CH_4,1710057706403631155,1.00
CH_4,1710057711400558340,1.00
CH_4,1710057716393606700,1.00
CH_4,1710057721401694256,1.00
CH_4,1710057726443918501,4.00
CH_4,1710057731420057306,0.00
CH_4,1710057736431519383,5.00
CH_4,1710057741442472840,0.00
